RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
102001,0,United States,country,,183590.8147,184381.7539,185185.3518,186064.0214,187033.3367,187964.2391,188926.1339,189935.0199,191050.6135,192223.0736,193276.1952,194324.1287,195453.4807,196577.557,197413.9526,198178.6797,198947.1385,199883.1934,200595.5607,201265.3159,201999.9142,202925.5571,203950.412,205032.689,206116.3735,207250.5869,208418.3868,209687.2585,210816.4816,211874.7437,212777.0219,213701.6809,214664.3821,215763.0302,216947.0662,218186.1809,219412.0473,220602.3748,221979.3008,223233.0451,224450.9698,225334.7456,226454.255,227527.833,228614.2629,229361.3231,230112.1606,230914.5782,231882.4903,233005.8434,234192.869,235251.5764,236040.8732,236734.4772,237373.0714,238074.9684,238693.2089,239554.3256,240726.241,242104.2614,243621.6073,245104.4646,246647.0955,247967.9754,248711.4758,249130.0393,249801.4023,251410.2933,254173.5671,257548.9124,261366.3061,265086.8259,268665.1092,272322.8702,276140.8787,280316.5582,284948.8842,289930.8267,294402.6762,297580.5749,299520.1669,301421.2002,303998.3783,307174.5778,311544.2979,316777.8969,322931.241,329081.2002,334576.8183,339170.5165,341584.5829,341952.0464,340697.4301,339490.9878,338500.4366,337600.7833,336421.7655,335560.1058,335499.2039,336454.294,338064.4422,339983.4298,341714.4993,343320.8577,344534.4688,345442.6203,346085.9744,346512.9246,346937.7951,347716.4035
394913,1,"New York, NY",msa,NY,404171.5878,404367.838,404832.0151,405433.0387,406635.1014,407801.3266,409161.1587,410897.1122,413412.1759,416334.9045,418941.9108,421200.1934,422923.4121,424244.7338,424960.5116,425925.3949,427173.1526,428766.9117,429985.4264,430600.7778,430954.3411,431707.7554,433224.3537,435686.1238,438108.5453,440631.5323,442950.1755,445873.4999,448438.6261,450638.9827,452184.0156,453757.9293,455333.8607,457109.4799,458643.0783,460364.0595,462070.8429,463600.2308,465371.0468,467225.0877,469772.5282,471945.0984,474318.9042,476302.7142,478115.9971,479122.8752,479990.7688,480596.3762,481620.9526,483165.3785,485137.1571,487284.938,488710.6105,489967.0106,490652.6288,491135.2122,490870.5333,490904.8318,491864.5102,493502.7893,495913.5366,498129.6362,500678.5787,502996.1305,504832.9239,505170.3075,504264.7185,503587.6719,505242.1863,508908.2918,514215.8303,520447.2205,526377.8673,532577.7128,538333.061,544101.4965,549663.4551,554651.5738,558810.3397,561313.2163,562841.1946,564996.9526,568455.845,572355.8984,576501.9726,581066.2746,587288.6871,593835.6148,600441.7972,606485.8422,610332.0893,611047.2751,608564.3768,606024.0533,604018.9492,602603.0589,601790.7385,600445.3576,600758.0745,602748.9688,606745.1232,610879.6143,614451.3524,617722.7724,620426.4827,622753.723,625046.4892,627786.7646,630647.1299,634651.2923
753899,2,"Los Angeles, CA",msa,CA,513958.2964,515749.3789,516131.215,516280.392,516921.471,518197.5412,518949.995,517790.962,514839.2112,511335.8428,507635.4555,504210.952,506775.8841,515589.7974,527784.806,537025.2017,542797.1847,547460.8607,548044.2014,544553.9397,537947.9085,533297.6169,532246.9133,534069.014,542007.2373,553744.7139,567460.5628,577343.2573,584085.6478,589122.2349,590255.011,590125.3072,589794.2758,593158.1955,597332.95,602401.6181,609043.4048,617132.8557,624815.8507,630665.9268,635356.1003,638875.9512,642559.3594,648101.2865,655497.3881,663352.996,668915.0272,671879.5175,669420.5336,663009.0147,655199.9456,650222.3015,647687.2366,646403.5479,647243.1035,651075.9734,657376.1847,664120.678,670266.2734,675842.8323,679119.3053,680677.3345,681457.1726,682438.9036,681482.7462,678606.8213,678285.0307,683415.4833,694413.8316,707580.0837,722160.6586,736071.0138,745439.283,751283.848,754532.0467,761463.2581,771290.2876,783433.9105,795364.6787,804493.0052,811567.5536,818402.0377,826898.5946,837107.3012,849380.1867,863899.049,880218.1034,895020.5545,906656.8154,913216.9378,915078.1656,911947.2989,906181.8979,900821.4602,897009.4529,893828.1579,885384.4667,874288.3529,864349.4672,861930.4039,865780.1656,873714.4562,885120.3977,898920.603,912854.6032,924447.8085,933172.3357,938650.9177,938807.2812,935800.6332
394463,3,"Chicago, IL",msa,IL,191213.5856,191520.7446,192050.9421,192570.5118,193432.5615,194130.2193,194914.4772,195579.5566,196365.88,197443.412,198575.0159,199739.9102,200883.863,202056.6811,202838.0696,203571.1838,204208.5556,204977.3216,205395.0012,205768.7191,206192.5822,206969.8916,207881.7225,209088.0213,210335.4963,211694.7288,213217.7654,214501.1858,215525.1179,215889.6761,216110.2852,216293.1973,216963.0835,217903.189,219068.4876,220302.816,221682.889,223007.1247,224536.8484,225732.4384,226668.0856,226771.8032,226811.9162,226730.5153,226827.1914,226965.9529,227267.4526,227843.3238,228711.3847,229890.6388,231003.9308,231895.1553,232300.0654,232503.5563,232326.2108,232114.6001,231670.4479,231562.0579,231755.8771,232373.2198,233477.1366,234792.1451,236171.8289,237033.7657,237125.4345,236673.3888,236206.7257,236527.151,238069.1121,240466.5352,243436.5121,246390.0136,249324.7882,252513.5044,255826.9005,259007.5624,261924.8582,264735.7233,267082.545,268456.7971,268714.7153,268856.7791,269513.9181,270958.3221,273524.8923,277263.5223,281925.375,286435.5426,289580.5985,291705.4578,292221.1791,291617.0774,289972.6779,288650.2423,287894.0408,287482.3014,286885.9368,286735.4858,287367.702,289026.7412,291175.5936,293687.0706,296179.3135,298585.6638,300379.1909,301714.5151,302609.3914,303230.2922,303876.1218,305231.3311
394514,4,"Dallas, TX",msa,TX,172921.0387,174428.1166,175918.6479,177289.4804,178724.2699,180305.1994,182125.4532,183954.696,185869.191,187772.9542,189657.758,191524.053,193496.8593,195531.9041,197307.6221,199121.1815,200849.7155,202694.3475,204271.3321,205738.636,207343.886,209064.2907,211012.3094,212873.9913,214760.1631,216541.9211,218448.2368,220519.3569,222473.6621,224265.3576,225638.9778,226943.2971,228299.7779,229836.3375,231524.876,233357.6562,235242.6,237058.1245,238891.4641,240526.0934,242062.4774,243109.1931,244185.5012,244994.0413,245730.7078,246162.236,246641.9893,247337.7972,248245.8957,249229.8985,250076.2167,250541.4925,250732.6599,250792.1551,250887.0209,251125.234,251501.6397,252183.4538,253146.5122,254338.7995,255850.4045,257384.2503,258842.7455,259610.511,259601.2878,259387.9679,259744.0316,261152.884,263599.0579,266651.0328,270221.2878,273828.76,277643.7768,281679.8953,286178.4236,291150.9982,296880.2207,302877.7347,308311.8011,312523.2872,315818.282,319323.613,323648.854,328613.5739,335512.7974,343794.2475,353191.9041,362475.9151,370880.0331,378084.2525,382041.3579,382698.4094,381013.6046,378970.2942,377074.4874,375101.6301,372559.5569,370293.4148,368756.1685,368204.4317,368490.4546,369308.975,370286.4448,371208.7878,371624.0281,371738.5812,371599.7898,371273.6925,371295.3463,371776.6549
394692,5,"Houston, TX",msa,TX,174429.271,176102.5099,177750.8996,179226.1953,180628.5009,181953.4023,183249.023,184527.1605,185664.3924,186716.9207,187639.7939,188623.5791,189746.7343,190830.1154,191557.3476,192154.2957,192727.0022,193432.0472,193900.0018,194263.61,194762.774,195412.7948,196247.1377,197001.5174,197635.227,198045.1352,198586.0163,199339.0185,200028.1096,200623.7116,200951.8748,201366.8716,201778.6227,202410.2233,203135.3653,203923.8369,204628.0312,205170.0734,205899.9723,206685.9353,207664.419,208484.5643,209411.4712,210195.7712,210981.8336,211633.9182,212354.8752,213125.4737,213929.3073,214762.087,215554.461,216144.9717,216589.0795,216895.7249,217207.8625,217567.7936,218028.3568,218651.7818,219508.1642,220436.2753,221392.8586,222228.7267,223029.1895,223525.4074,223523.8974,223482.5199,223876.5873,225025.6688,226771.7675,228911.8657,231516.9079,234136.7068,236861.8067,239610.227,242660.7749,245961.1924,249787.4447,253978.7825,257849.1114,260845.8722,263094.2851,265580.3313,268712.6663,272242.3132,276765.3373,281885.581,287855.3023,293588.5037,298836.909,303313.4715,306328.3406,307630.1456,307544.4081,307024.0955,306399.5809,305224.4451,303461.4198,301787.5004,300640.5033,300192.7671,300347.4117,301151.1126,302072.6358,302946.5474,303302.7017,303328.2902,303044.4394,302632.6262,302626.6503,303001.5857
395209,6,"Washington, DC",msa,VA,371339.4203,372051.2334,372930.4566,373417.5969,373588.1045,373649.9523,374136.8115,374880.6393,375951.7918,377273.5696,378652.7131,379916.838,381289.9871,382392.8398,382896.7103,382838.0625,382725.9719,382937.9513,383119.4065,383204.669,383477.3027,384530.247,386247.4352,388328.6106,390225.6341,392133.7014,393806.9853,395274.5208,396008.379,396299.1404,396271.5637,396560.2173,397445.8858,398851.212,400408.1762,402116.8673,403840.6528,405423.8443,407019.316,408213.5029,409427.7458,409988.6548,411022.8832,411971.1553,413170.4858,414095.4506,415033.8222,415951.9,416882.6568,418248.1976,420142.6501,422209.0113,423552.5491,424296.5333,424683.4111,425283.7478,425897.1769,426888.506,428347.3679,430377.5707,432903.8287,435646.6355,438440.22,440760.7038,441909.0681,442149.2883,442639.1081,444793.2689,448992.5792,454382.6852,460320.8466,465957.6292,471054.6198,476295.5406,482102.3433,488621.5822,495233.9602,501006.0662,504533.9637,505765.7479,505193.0034,505063.9963,505864.22,508021.955,511970.217,517950.4528,525917.5112,533783.5158,540296.7253,543956.62,543913.9174,540716.2554,536137.4676,533006.8373,531310.1888,530646.9915,529873.5523,529608.3345,529741.0316,531270.6314,533832.947,537479.445,540848.9647,543583.6776,545322.634,546461.4761,547119.4593,547680.8078,548102.4163,549546.6768
394974,7,"Philadelphia, PA",msa,PA,202454.3216,202904.1903,203415.9047,203907.7575,204498.8401,204997.7306,205745.9698,206627.6541,207597.1513,208331.0229,208764.4733,209271.8393,210000.7025,210774.1902,211163.7157,211472.7684,211908.1648,212619.057,213292.7001,214037.8382,214768.3931,215681.0851,216509.3895,217453.1506,218142.868,218738.0519,219287.1637,220170.7499,221153.6656,222120.8098,222768.1971,223290.4782,223891.8982,224716.6739,225800.3382,226915.4835,227986.5845,228959.7627,230128.2596,231069.3631,231730.6685,231851.0513,232093.5672,232491.5366,233143.8782,233771.8064,234504.2334,235250.8555,236181.7072,237283.1117,238473.9686,239468.9319,240115.7278,240755.802,241366.2461,241982.4322,242459.0822,243101.0147,244186.2046,245411.092,246995.5038,248760.346,250890.5208,252906.0221,254115.445,254574.1463,254903.7184,255953.9055,258226.6802,261417.1511,265473.0632,269690.0279,273621.6074,277410.2471,281145.3132,284853.8856,288534.6245,292140.6662,294811.3395,296036.1498,295646.0889,295362.3683,295790.5699,297361.7142,300463.7756,304737.3911,309977.5623,315139.3365,319770.0256,323452.3603,325089.5433,324975.6194,323916.6002,323532.0498,323697.4238,323998.3262,324009.0253,324146.6838,325104.3377,327009.5631,329818.0025,332754.4623,335614.289,338239.8593,340486.6051,342155.6062,343501.7642,344660.5166,345845.3749,347370.6386
394856,8,"Miami, FL",msa,FL,209432.0875,211138.2512,212695.318,214274.7371,216005.1963,217715.0885,219557.2824,221443.5713,223495.9771,225590.5107,227577.696,229277.632,230822.4395,232327.7004,233986.496,235686.2654,237371.5979,239126.7914,240786.4905,242359.8598,243923.9992,245750.4862,247398.3713,248650.7174,249650.0148,251096.3942,253066.7233,255027.3689,256613.973,258105.4484,259561.0482,261170.0738,262695.1831,264327.7412,266072.3389,268109.2206,269907.6279,271284.6868,272450.8286,273584.7722,274989.2588,276250.0996,277896.2711,279392.1633,280821.3571,282046.2195,283497.8557,285148.9823,286512.2152,287647.2206,288295.752,288654.6708,288513.1366,288442.0775,288590.3253,289105.4585,289792.792,290847.0782,292459.5949,294457.4269,296853.9071,299021.4895,300890.6606,301834.3415,301752.7486,301303.6913,301367.3397,302717.106,305236.1377,308373.1641,312221.2699,316168.2894,320185.3353,324010.4211,327954.4572,332162.799,337198.4237,343139.7474,349221.1619,354530.2356,358864.9205,363030.9483,367922.591,373526.2889,381038.4954,389857.235,400312.8783,411122.7213,421388.156,430618.6076,437400.1021,441563.2903,443150.9475,444026.9318,444908.5284,446059.6009,446603.2662,446851.8504,447435.5246,448982.0614,451513.7243,455046.1116,458700.4663,462356.7452,465265.8746,468100.801,470973.9823,473633.9439,475997.902,477916.5908
394347,9,"Atlanta, GA",msa,GA,167916.9208,168796.228,169713.7945,170737.8647,171866.853,172962.405,174170.4099,175380.4039,176676.507,177915.5251,179125.3621,180407.4534,181861.4569,183323.3105,184498.1466,185699.1781,186823.6842,187936.204,188629.1896,189180.7169,189936.2185,191059.4055,192483.5388,194073.7577,195542.8137,197017.3217,198452.9429,199914.2166,201178.3452,202270.1186,203367.0599,204477.3409,205669.2362,206949.0235,208519.3846,210444.0075,212450.3869,214367.9153,216194.8625,217731.059,219187.9219,220280.6801,221711.3109,223119.6388,224739.6531,226148.3724,227645.4488,229224.2603,230820.2988,232292.0403,233533.624,234514.979,235282.956,235860.0961,236435.5606,237097.1899,237786.1407,238678.4396,239884.0434,241456.5276,243295.3013,245098.7814,246719.4064,247846.8123,248229.0118,248424.1422,249055.96,250767.7482,253549.7552,257101.1562,261190.0636,265351.5337,269597.1775,274088.2538,278871.1518,283835.7094,289206.4933,294973.6608,300343.6777,304775.4563,308545.6559,312880.5502,318149.975,324088.9001,331340.3096,339183.5747,347550.7836,355313.767,362139.5547,367687.9568,370767.5393,371535.018,370493.6702,369179.8272,367798.0456,366251.2345,364560.7461,363295.7594,362971.3358,363371.9733,364627.4758,366338.2845,368283.5225,370139.8127,371730.6681,372987.5421,373928.1998,374598.0374,375141.8589,376063.3604
394404,10,"Boston, MA",msa,MA,369722.2663,372342.494,374781.3327,376625.1774,378185.2372,379417.8753,380837.4746,382867.66,385595.9614,388529.6642,391219.1022,393983.5102,396836.2933,399332.3865,401222.3476,403211.5781,405325.2014,407323.9889,408697.27,409644.4175,411051.1565,413229.3992,416311.9905,419387.8574,422137.1107,424374.4043,426961.4406,429975.4669,433112.3053,435849.7076,438170.527,440048.6042,442210.4164,444187.2006,446313.8897,448295.5725,450643.82,453251.7551,456302.6179,459296.8251,462439.6816,465031.4101,467649.3804,469715.6258,471482.045,472141.4323,472426,472080.001,471918.6617,472171.8782,473111.7073,474726.3353,475943.0856,476993.0469,477437.2202,477580.3549,477446.8107,478083.635,479619.5927,481366.1881,483732.7941,486493.0205,490010.9397,492979.3616,494788.1883,495622.2161,496475.9872,499081.0145,504096.9356,510786.376,518473.2488,526091.5751,532920.4302,539704.4804,546611.4717,554193.5885,562072.2001,569315.7969,574022.709,575209.3957,574092.4597,573378.8071,574198.3196,576336.7209,581685.3112,590212.8282,601879.2317,613053.7256,622682.3263,629520.5344,632062.2215,629901.0897,624514.2687,620066.3642,617594.5314,616873.6145,615642.1807,614503.7661,614710.7283,618183.4243,623997.7703,630758.0637,637295.1101,643638.8962,649201.2299,653757.3577,657164.6621,659884.8489,661841.5276,664491.2566
394976,11,"Phoenix, AZ",msa,AZ,203536.2761,204323.9774,205404.968,206652.0383,208169.1106,209723.4268,211399.1386,213147.6077,215128.3795,217204.5681,219301.0326,221244.7162,223510.2678,225562.7307,227094.0732,228013.6901,228867.1158,229866.6979,230881.0063,231771.2069,232949.9142,234120.6441,235274.6322,236347.5295,237416.4974,238669.5371,240095.9043,241614.0771,243086.6803,244541.4824,245946.4441,247381.1729,248830.3372,250334.4904,251584.8743,252831.2666,254388.4382,256268.6982,258178.9217,259745.9154,261468.19,263220.8333,265338.1587,267249.3613,269065.4912,270514.0579,271820.4188,272952.0882,274281.6283,275836.0633,277289.446,278454.2654,279289.462,280172.5878,281006.8947,282132.5346,283568.2976,285366.5359,287485.4841,289670.2489,292448.0864,295631.5694,299326.4004,302625.2604,304892.8307,306376.4105,307987.3998,310777.8365,315245.2849,320592.1392,326458.2591,332166.2214,337833.0499,343841.0194,351025.7005,359427.836,369501.5975,380529.6273,391489.7303,401150.5864,409255.8872,416500.6611,423363.969,429741.1111,436499.6375,444242.8506,453834.3569,464447.9389,474899.8086,483482.3266,487682.6405,486343.2007,480146.5259,472411.0003,464083.783,455916.3568,447969.9698,441801.188,438232.5404,436886.7287,437310.0693,438983.1031,441507.3044,444336.8774,446731.4958,448784.3117,450396.7855,451212.4513,451577.1634,452155.5076
395057,12,"San Francisco, CA",msa,CA,672632.1181,681728.9345,690648.9747,698967.7954,707464.3147,715713.4124,723030.4685,730082.2516,738086.1475,747090.2858,755357.6249,762980.2797,771920.6328,781575.5862,789498.2904,794115.0243,795106.6272,794534.2972,792038.8192,790359.3731,789220.2063,790609.3609,793621.2028,799430.781,806547.3051,813855.475,819661.9866,825149.3095,829618.1605,834614.6143,838038.2145,841770.0292,847098.8646,855046.2782,864664.4421,875640.2013,887775.4397,899391.5997,909267.2776,917772.4384,926874.5361,934621.7263,938588.493,940347.6923,941306.3812,943573.3572,944700.8734,943810.1901,941345.1293,937389.4919,934015.7414,931673.0363,930223.2238,930267.5868,931348.6129,933749.2834,935601.9848,936964.25,938913.0043,941452.3656,944850.3848,949318.1035,955344.4532,960522.6391,960273.639,955744.4728,952149.164,954781.6571,963700.4566,975497.212,989551.8235,1003448.436,1016760.426,1029311.615,1043232.57,1060247.308,1079618.806,1099143.265,1115125.918,1123433.175,1126033.337,1127866.053,1133693.249,1142591.973,1159335.507,1184950.067,1217355.739,1243856.536,1258734.971,1259653.445,1246795.378,1222743.442,1194465.517,1171523.889,1154848.603,1142330.214,1127869.873,1115566.804,1106612.586,1104778.675,1106994.428,1111962.866,1118921.968,1126878.027,1134475.795,1139750.299,1141216.514,1139197.378,1134724.457,1132271.256
395025,13,"Riverside, CA",msa,CA,278795.4405,279977.324,280874.6152,282057.8243,283843.9322,285792.2099,287602.6475,289063.3551,290281.5862,291215.172,291874.5614,292416.2631,293908.4925,296372.5626,299185.9465,301753.9353,303871.5787,306036.0407,307385.0207,308391.1282,307494.6574,305661.1872,302957.4121,301448.6041,302794.4881,306809.5887,312704.2783,317994.8707,321980.5293,325106.7954,327518.7233,330326.0095,333757.3637,338108.5758,342468.9294,346754.0701,350192.5118,352609.4112,353840.6258,354648.1493,355815.4847,357171.2233,358766.1376,360494.878,362351.353,364670.4665,366567.4591,368207.2237,368932.4352,369578.4621,369985.6404,370274.3584,369918.5822,369504.1356,369407.5322,369974.9213,371287.2038,373336.9343,376229.2088,379130.9388,381563.4748,383293.49,384787.6243,385951.8392,386351.5585,386170.0168,386669.2294,388994.0549,393849.1084,400513.9744,408700.6642,417273.8121,424937.5035,432028.8252,438960.5431,447164.4822,456615.141,466472.0412,475728.1678,483356.4723,489662.4927,495601.9397,502003.8028,509089.5011,517494.1452,527102.6089,538153.1895,549042.9231,558419.6109,565016.1459,567678.6646,566351.3402,562386.4265,558766.8737,555808.6693,553149.2375,548663.4206,544001.2461,540447.6112,539499.7585,540790.2428,543515.3931,547127.0466,551233.4697,555243.1205,559287.6049,562752.9024,565894.8383,567862.2007,569208.4929
394532,14,"Detroit, MI",msa,MI,121083.4945,121875.3858,122870.8877,124054.0156,125392.9632,126622.9538,127547.8561,128259.1573,128920.3086,129656.9086,130321.2897,131092.3882,132165.5882,133397.3011,134382.0515,135401.6803,136372.6228,137519.3569,138261.5217,138873.5467,139459.0272,140181.185,141113.4518,142199.7032,143392.7754,144621.3533,145959.4985,147275.9794,148474.1157,149664.0698,150759.5558,151771.6249,152533.2148,153334.7112,154289.3765,155449.6237,156736.5388,158087.2698,159652.1692,161087.3554,162457.3167,163403.2718,164443.8503,165165.9064,165824.0852,166033.7977,166405.1539,166964.1497,168206.4945,169790.1706,171596.2522,173091.0475,174279.9664,175178.4862,175671.8169,175785.4311,175581.6038,175614.1215,176052.1825,176652.1029,177464.0502,178488.3848,179730.0322,180859.9218,181355.3534,181524.6927,181720.4554,182491.8915,184112.227,186326.9405,189118.7158,191929.4684,194795.5705,197862.0476,201149.7933,204581.5095,207980.0238,211263.7603,213549.1811,214451.7437,214107.8124,213605.0083,213530.394,213968.2479,215752.3391,218792.1164,222920.317,226969.5361,230306.223,232765.1599,233553.3998,232868.8247,231278.9286,230082.028,229239.2139,228642.0463,227966.9169,227844.1918,228244.0699,229307.8899,230782.3896,232506.4268,234098.0081,235529.9745,236660.0265,237683.5381,238450.5642,238977.2285,239470.2443,240536.0791
395078,15,"Seattle, WA",msa,WA,330328.0584,334175.3299,337745.0309,340688.64,343296.0978,345691.9303,348185.7162,350881.5261,354053.4958,357711.6925,361856.4151,366504.7669,371748.04,376845.6075,381315.8407,385061.9467,388348.3118,391327.1027,393719.0879,395830.0316,397947.5482,400742.2729,404268.161,408779.5231,413781.7507,419250.7147,424860.973,430416.5223,435306.5085,439801.9822,443719.1973,447470.5601,450888.0246,454279.8926,458027.3406,462711.1912,468297.6354,474508.0754,481301.7449,487773.6291,493813.6542,497705.7207,501236.9658,503080.2501,503723.519,502758.0721,501539.5091,500416.0006,499403.3394,499107.6313,500203.0679,501666.4969,502779.8981,503359.3453,503519.6972,503716.0049,503800.8703,504942.4875,507121.0916,510396.6081,514112.4053,518622.6113,523962.6704,529656.3334,532942.8517,534235.5352,534966.6595,538335.4091,545178.7843,554000.0759,564061.3883,573454.2378,582471.0315,591892.4701,602953.6829,616227.6686,630471.2179,643553.4402,652953.1948,657420.1459,658944.323,660415.4853,664330.184,671257.3377,684270.9967,702381.6343,724960.2861,745963.6129,761119.1749,766502.103,760622.3411,747321.9923,731765.9913,720554.1672,713799.0595,709464.8,703631.6193,698104.8038,693506.7465,691737.0039,692088.5268,694776.758,698993.1141,704028.5652,708505.2051,712074.1447,714376.4107,715834.8541,716988.1328,719217.4244
394865,16,"Minneapolis, MN",msa,MN,215584.3646,216807.9206,218274.4605,219752.5554,221017.1363,221834.7197,222510.0174,223203.1856,224223.0747,225366.3947,226626.3194,228092.0621,229847.1874,231630.4214,233201.3991,234695.8624,235849.4954,236812.0363,237361.485,237887.3699,238629.5491,239696.5556,241122.0668,242788.7247,244708.9595,246886.4821,249078.2261,251356.6311,253215.9838,254628.7606,255385.0559,255834.1638,256247.1191,256853.7606,257935.9417,259604.1588,261506.4478,263588.3524,265860.8204,268119.962,270095.1019,271272.1444,272532.2793,273525.3319,274414.1977,274734.7793,275055.9408,275776.3265,276971.2342,278802.6655,280719.3276,282335.3136,283224.6406,283802.9711,284149.1173,284460.2824,284634.8872,285144.3016,286159.2582,287614.1366,289517.6064,291691.6554,294027.124,296043.9226,296986.9042,296985.7476,296648.0871,297243.2356,299369.311,302710.2408,306623.3379,310612.2405,314328.7799,318263.0428,322312.1359,326696.182,331373.137,336069.3834,339963.1766,342037.1333,342417.6159,342370.5364,343040.3593,344490.2919,347294.2551,351105.5496,356057.0968,361086.1984,365322.0373,368150.9187,368323.4653,366434.7055,363405.2557,361409.1342,360190.2926,359240.9033,357870.0722,356971.1203,356823.7799,357646.0559,358943.3049,360663.6057,362238.7647,363503.1593,364153.7268,364097.2236,363674.1846,363097.8934,362740.1304,363017.2993
395056,17,"San Diego, CA",msa,CA,463318.0122,466608.7564,469891.8977,472768.0921,475503.1766,478329.423,480498.5183,482939.0661,486087.455,490721.5367,495429.3115,499678.2254,504092.5994,508290.5539,511340.7422,513135.2798,514169.5558,515988.3239,517417.8379,519256.8611,520775.2788,523865.3782,527456.1646,532420.0384,536960.3894,541305.8019,544300.2467,547451.0609,550078.4635,553474.6174,555917.1324,559240.6059,562496.0562,567086.2834,571093.8032,575619.1502,579402.5868,582664.4055,584798.0423,586610.9686,588901.3704,590706.8664,592337.9541,593683.1098,594940.1016,596223.6624,596860.1964,596652.3598,596199.657,595982.5007,596954.5393,598299.5124,599052.6009,599566.1112,599574.0992,600311.8567,600763.2932,601912.7688,604048.9392,607302.3866,611096.4033,615336.7295,619977.2736,624747.846,627152.7912,627411.0602,627217.6393,629739.0066,636266.0617,645400.1625,656991.4689,669004.3327,680676.4928,691694.3417,703299.2024,716985.6903,732864.4407,748996.1154,762022.1267,769144.8888,771847.0245,774227.2651,779468.3385,787836.9394,803087.7625,825126.6607,852848.8924,878133.7292,896721.2825,906909.6912,907238.7283,899086.5829,885716.6135,873698.4235,864571.1094,857831.6405,850600.4158,845407.8963,843593.2027,846770.0252,853565.4363,863078.7978,874505,886457.8186,898006.5749,907481.5495,914002.213,917442.894,919751.5275,924365.1351
395148,18,"Tampa, FL",msa,FL,153032.906,154003.773,154856.5085,155849.2621,156904.5498,157942.8202,159189.6057,160585.465,162150.368,163773.0329,165440.3051,167164.8858,168757.5466,170352.8772,171688.9464,173113.7909,174326.1166,175574.0566,176698.2099,177972.8245,179554.6002,181298.564,183070.8434,184634.1673,186010.7931,187342.7819,188714.9141,190174.917,191449.5088,192809.3237,194207.743,195808.7592,197333.3076,198825.4082,200408.0567,202105.3904,203576.1861,204799.5387,206047.535,207378.6784,208655.2656,209666.1727,210890.4463,212135.3553,213379.0173,214340.3061,215401.2959,216584.6254,217800.7419,218887.4999,219678.7641,220390.1499,220917.2389,221653.0765,222432.2656,223399.6658,224200.1304,225140.7507,226355.9558,227908.5246,230105.4348,232203.6845,234100.312,235154.2539,235634.9144,236066.2922,236966.9779,238752.0031,241410.6808,244474.8268,248095.8368,251746.0021,255725.0737,259979.4083,264694.2182,269698.1617,275252.9015,281649.2409,288292.5078,294185.5701,299026.2289,303520.0075,308637.0619,314130.4253,321062.3195,329064.0877,338582.3455,348807.032,358828.5623,367800.7764,373869.5343,376764.2334,376643.4058,375131.1305,372882.5479,370282.9201,367543.8031,365442.7019,364441.4565,364320.3535,365005.5422,366529.677,368272.863,370030.4424,371194.3504,372300.1967,373110.5277,373925.1594,374592.842,375561.9176
